seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr4	25655997	25656116	120	*	X46647	10568	25657435	25680368	22934	+	1318	upstream	1318	SLC34A2
chr4	30720644	30720651	8	*	X46651	5099	30722030	31148423	426394	+	1378	upstream	1378	PCDH7
chr4	36245637	36245801	165	*	X46652	116984	35949843	36245979	296137	-	0	inside	177	ARAP2
chr4	37244909	37245043	135	*	X46653	100616435	37243532	37243613	82	-	1295	upstream	1295	MIR4801
chr4	37244909	37245043	135	*	X46653	57495	37246690	37451087	204398	+	1646	upstream	1646	NWD2
chr4	37246064	37246151	88	*	X46654	57495	37246690	37451087	204398	+	538	upstream	538	NWD2
chr4	37246694	37246828	135	*	X46655	57495	37246690	37451087	204398	+	0	inside	3	NWD2
chr4	37246964	37247134	171	*	X46657	57495	37246690	37451087	204398	+	0	inside	273	NWD2
chr4	37455671	37455694	24	*	X46658	55286	37455552	37595132	139581	+	0	inside	118	C4orf19
chr4	37891365	37891514	150	*	X46659	23216	37892705	38140796	248092	+	1190	upstream	1190	TBC1D1
chr4	37891365	37891514	150	*	X46660	23216	37892705	38140796	248092	+	1190	upstream	1190	TBC1D1
chr4	37891950	37892069	120	*	X46661	23216	37892705	38140796	248092	+	635	upstream	635	TBC1D1
chr4	37891950	37892069	120	*	X46662	23216	37892705	38140796	248092	+	635	upstream	635	TBC1D1
chr4	37892205	37892284	80	*	X46663	23216	37892705	38140796	248092	+	420	upstream	420	TBC1D1
chr4	37892205	37892399	195	*	X46664	23216	37892705	38140796	248092	+	305	upstream	305	TBC1D1
chr4	37892475	37892911	437	*	X46665	23216	37892705	38140796	248092	+	0	overlapStart	0	TBC1D1
chr4	41362344	41362392	49	*	X46670	22998	41362804	41702061	339258	+	411	upstream	411	LIMCH1
chr4	41362344	41362463	120	*	X46671	22998	41362804	41702061	339258	+	340	upstream	340	LIMCH1
chr4	41363036	41363074	39	*	X46672	22998	41362804	41702061	339258	+	0	inside	231	LIMCH1
chr4	42155368	42155472	105	*	X46695	389206	42112870	42154895	42026	-	472	upstream	472	BEND4
chr4	42155638	42155817	180	*	X46696	389206	42112870	42154895	42026	-	742	upstream	742	BEND4
chr4	46392276	46392346	71	*	X46705	2555	46251581	46392421	140841	-	0	inside	74	GABRA2
chr4	46392437	46392541	105	*	X46706	2555	46251581	46392421	140841	-	15	upstream	15	GABRA2
chr4	46392437	46392541	105	*	X46707	2555	46251581	46392421	140841	-	15	upstream	15	GABRA2
chr4	46996166	46996285	120	*	X46710	2557	46920917	46996424	75508	-	0	inside	138	GABRA4
chr4	47840047	47840196	150	*	X46713	10699	47596018	47840059	244042	-	0	overlapStart	0	CORIN
chr4	48485597	48485866	270	*	X46715	201780	48485360	48491541	6182	+	0	inside	236	SLC10A4
chr4	48492273	48492386	114	*	X46716	326340	48492309	48496422	4114	+	0	overlapStart	0	ZAR1
chr4	48492273	48492392	120	*	X46717	326340	48492309	48496422	4114	+	0	overlapStart	0	ZAR1
chr4	53618060	53618119	60	*	X46722	100288413	53609684	53617807	8124	-	252	upstream	252	ERVMER34-1
chr4	54964996	54965130	135	*	X46730	170825	54966248	54968122	1875	+	1117	upstream	1117	GSX2
chr4	54966256	54966525	270	*	X46731	170825	54966248	54968122	1875	+	0	inside	7	GSX2
chr4	55523540	55523674	135	*	X46755	3815	55524095	55606881	82787	+	420	upstream	420	KIT
chr4	57397015	57397419	405	*	X46770	100506564	57396775	57469489	72715	+	0	inside	239	THEGL
chr4	57397015	57397419	405	*	X46771	100506564	57396775	57469489	72715	+	0	inside	239	THEGL
chr4	57772424	57772558	135	*	X46793	5978	57774042	57832976	58935	+	1483	upstream	1483	REST
chr4	57976493	57976837	345	*	X46794	3490	57897237	57976551	79315	-	0	overlapStart	0	IGFBP7
chr4	57977063	57977182	120	*	X46795	3490	57897237	57976551	79315	-	511	upstream	511	IGFBP7
chr4	57977063	57977182	120	*	X46796	3490	57897237	57976551	79315	-	511	upstream	511	IGFBP7
chr4	66534487	66535056	570	*	X46802	100144602	66535679	66559104	23426	+	622	upstream	622	EPHA5-AS1
chr4	66535132	66535260	129	*	X46803	100144602	66535679	66559104	23426	+	418	upstream	418	EPHA5-AS1
chr4	66535458	66535476	19	*	X46804	100144602	66535679	66559104	23426	+	202	upstream	202	EPHA5-AS1
chr4	66535458	66535476	19	*	X46804	2044	66185281	66535653	350373	-	0	inside	176	EPHA5
chr4	74733727	74733831	105	*	X46809	2919	74735109	74737019	1911	+	1277	upstream	1277	CXCL1
chr4	74734852	74735001	150	*	X46810	2919	74735109	74737019	1911	+	107	upstream	107	CXCL1
chr4	74735092	74735241	150	*	X46811	2919	74735109	74737019	1911	+	0	overlapStart	0	CXCL1
chr4	74735392	74735616	225	*	X46812	2919	74735109	74737019	1911	+	0	inside	282	CXCL1
chr4	75310805	75310883	79	*	X46814	374	75310853	75490485	179633	+	0	overlapStart	0	AREG
chr4	75858373	75858479	107	*	X46815	25849	75858285	75975325	117041	+	0	inside	87	PARM1
chr4	77227236	77227445	210	*	X46821	8987	77227179	77232283	5105	+	0	inside	56	STBD1
chr4	77869586	77869990	405	*	X46823	55752	77870895	77959768	88874	+	904	upstream	904	SEPTIN11
chr4	79472923	79472936	14	*	X46829	306	79472742	79531605	58864	+	0	inside	180	ANXA3
chr4	81103967	81104101	135	*	X46831	56978	81105439	81125482	20044	+	1337	upstream	1337	PRDM8
chr4	81103967	81104101	135	*	X46832	56978	81105439	81125482	20044	+	1337	upstream	1337	PRDM8
chr4	81104237	81104386	150	*	X46833	56978	81105439	81125482	20044	+	1052	upstream	1052	PRDM8
chr4	81104237	81104386	150	*	X46834	56978	81105439	81125482	20044	+	1052	upstream	1052	PRDM8
chr4	81104732	81104910	179	*	X46835	56978	81105439	81125482	20044	+	528	upstream	528	PRDM8
chr4	81104732	81105091	360	*	X46836	56978	81105439	81125482	20044	+	347	upstream	347	PRDM8
chr4	81105167	81105344	178	*	X46837	56978	81105439	81125482	20044	+	94	upstream	94	PRDM8
chr4	81257122	81257361	240	*	X46847	255119	81256874	81884910	628037	+	0	inside	247	CFAP299
chr4	81951708	81951831	124	*	X46849	651	81952119	81978685	26567	+	287	upstream	287	BMP3
chr4	81951864	81951923	60	*	X46850	651	81952119	81978685	26567	+	195	upstream	195	BMP3
chr4	82135938	82136024	87	*	X46855	5593	82009837	82136218	126382	-	0	inside	193	PRKG2
chr4	82135938	82136207	270	*	X46856	5593	82009837	82136218	126382	-	0	inside	10	PRKG2
chr4	82136613	82136822	210	*	X46857	5593	82009837	82136218	126382	-	394	upstream	394	PRKG2
chr4	82136613	82136822	210	*	X46858	5593	82009837	82136218	126382	-	394	upstream	394	PRKG2
chr4	82137738	82137887	150	*	X46859	5593	82009837	82136218	126382	-	1519	upstream	1519	PRKG2
chr4	83720516	83720650	135	*	X46877	79966	83550690	83720010	169321	-	505	upstream	505	SCD5
chr4	84256066	84256157	92	*	X46885	10855	84213614	84256306	42693	-	0	inside	148	HPSE
chr4	84455873	84455911	39	*	X46886	84803	84457067	84527027	69961	+	1155	upstream	1155	GPAT3
chr4	85420152	85420171	20	*	X46899	4825	85414436	85419387	4952	-	764	upstream	764	NKX6-1
chr4	85420990	85420991	2	*	X46900	4825	85414436	85419387	4952	-	1602	upstream	1602	NKX6-1
chr4	85421172	85421306	135	*	X46901	4825	85414436	85419387	4952	-	1784	upstream	1784	NKX6-1
chr4	89512903	89513073	171	*	X46905	8916	89513574	89629693	116120	+	500	upstream	500	HERC3
chr4	90032080	90032199	120	*	X46908	166815	90033968	90036052	2085	+	1768	upstream	1768	TIGD2
chr4	90032230	90032349	120	*	X46909	166815	90033968	90036052	2085	+	1618	upstream	1618	TIGD2
chr4	90032230	90032349	120	*	X46909	10144	89647105	90032549	385445	-	0	inside	199	FAM13A
chr4	90229121	90229255	135	*	X46912	285513	90165429	90229161	63733	-	0	overlapStart	0	GPRIN3
chr4	90229496	90229630	135	*	X46913	285513	90165429	90229161	63733	-	334	upstream	334	GPRIN3
chr4	90757258	90757374	117	*	X46914	644248	90757552	90763142	5591	+	177	upstream	177	SNCA-AS1
chr4	90757258	90757437	180	*	X46915	644248	90757552	90763142	5591	+	114	upstream	114	SNCA-AS1
chr4	90757723	90757842	120	*	X46916	644248	90757552	90763142	5591	+	0	inside	170	SNCA-AS1
chr4	91048394	91048508	115	*	X46917	401145	91048684	92523370	1474687	+	175	upstream	175	CCSER1
chr4	91048565	91048708	144	*	X46918	401145	91048684	92523370	1474687	+	0	overlapStart	0	CCSER1
chr4	95678763	95678897	135	*	X46925	658	95679128	96079601	400474	+	230	upstream	230	BMPR1B
chr4	95678763	95678897	135	*	X46926	658	95679128	96079601	400474	+	230	upstream	230	BMPR1B
chr4	99580486	99580605	120	*	X46938	10098	99391518	99579812	188295	-	673	upstream	673	TSPAN5
chr4	99581551	99581700	150	*	X46939	10098	99391518	99579812	188295	-	1738	upstream	1738	TSPAN5
chr4	99581731	99581850	120	*	X46940	10098	99391518	99579812	188295	-	1918	upstream	1918	TSPAN5
chr4	101111658	101111763	106	*	X46942	115265	101107027	101111655	4629	-	2	upstream	2	DDIT4L
chr4	104640632	104640886	255	*	X46944	6870	104510625	104640973	130349	-	0	inside	86	TACR3
chr4	106473496	106473630	135	*	X46950	54848	106473777	106602070	128294	+	146	upstream	146	ARHGEF38
chr4	106816223	106816430	208	*	X46952	255743	106816597	106892828	76232	+	166	upstream	166	NPNT
chr4	106816714	106816777	64	*	X46953	255743	106816597	106892828	76232	+	0	inside	116	NPNT
chr4	108743987	108744121	135	*	X46962	166929	108745721	108836204	90484	+	1599	upstream	1599	SGMS2
chr4	108745547	108745696	150	*	X46963	166929	108745721	108836204	90484	+	24	upstream	24	SGMS2
chr4	108851760	108851894	135	*	X46966	113612	108852717	108874613	21897	+	822	upstream	822	CYP2U1
chr4	108851970	108852119	150	*	X46967	113612	108852717	108874613	21897	+	597	upstream	597	CYP2U1
chr4	109087236	109087520	285	*	X46969	641518	109088681	109097586	8906	+	1160	upstream	1160	LEF1-AS1
chr4	109088001	109088240	240	*	X46970	641518	109088681	109097586	8906	+	440	upstream	440	LEF1-AS1
chr4	109088346	109088510	165	*	X46971	641518	109088681	109097586	8906	+	170	upstream	170	LEF1-AS1
chr4	109088796	109088899	104	*	X46972	641518	109088681	109097586	8906	+	0	inside	114	LEF1-AS1
chr4	109090386	109090550	165	*	X46973	51176	108968701	109090112	121412	-	273	upstream	273	LEF1
chr4	111562927	111563046	120	*	X47000	5308	111538580	111563279	24700	-	0	inside	232	PITX2
chr4	113206656	113206805	150	*	X47003	92610	113196782	113207059	10278	-	0	inside	253	TIFA
chr4	113207001	113207165	165	*	X47004	92610	113196782	113207059	10278	-	0	overlapStart	0	TIFA
chr4	113437294	113437605	312	*	X47011	63973	113434672	113437328	2657	-	0	overlapStart	0	NEUROG2
chr4	113437819	113437983	165	*	X47012	63973	113434672	113437328	2657	-	490	upstream	490	NEUROG2
chr4	113438569	113438718	150	*	X47013	63973	113434672	113437328	2657	-	1240	upstream	1240	NEUROG2
chr4	119273888	119273956	69	*	X47020	8492	119201193	119273922	72730	-	0	overlapStart	0	PRSS12
chr4	120132593	120132727	135	*	X47021	54532	120133782	120216673	82892	+	1054	upstream	1054	USP53
chr4	122302569	122302600	32	*	X47026	84109	122249797	122302181	52385	-	387	upstream	387	QRFPR
chr4	122302466	122302600	135	*	X47027	84109	122249797	122302181	52385	-	284	upstream	284	QRFPR
chr4	122302646	122302765	120	*	X47028	84109	122249797	122302181	52385	-	464	upstream	464	QRFPR
chr4	122302646	122302765	120	*	X47029	84109	122249797	122302181	52385	-	464	upstream	464	QRFPR
chr4	122685042	122685191	150	*	X47030	100192379	122685740	122687963	2224	+	548	upstream	548	PP12613
chr4	122685042	122685191	150	*	X47031	100192379	122685740	122687963	2224	+	548	upstream	548	PP12613
chr4	122685387	122685611	225	*	X47032	100192379	122685740	122687963	2224	+	128	upstream	128	PP12613
chr4	122685387	122685611	225	*	X47033	100192379	122685740	122687963	2224	+	128	upstream	128	PP12613
chr4	122685732	122685896	165	*	X47034	100192379	122685740	122687963	2224	+	0	overlapStart	0	PP12613
chr4	122685732	122685896	165	*	X47035	100192379	122685740	122687963	2224	+	0	overlapStart	0	PP12613
chr4	122685912	122686061	150	*	X47036	100192379	122685740	122687963	2224	+	0	inside	171	PP12613
chr4	122685912	122686061	150	*	X47036	132332	122680085	122686340	6256	-	0	inside	278	SMIM43
chr4	122685912	122686061	150	*	X47037	100192379	122685740	122687963	2224	+	0	inside	171	PP12613
chr4	122685912	122686061	150	*	X47037	132332	122680085	122686340	6256	-	0	inside	278	SMIM43
chr4	122686257	122686376	120	*	X47038	132332	122680085	122686340	6256	-	0	overlapStart	0	SMIM43
chr4	122686257	122686376	120	*	X47039	132332	122680085	122686340	6256	-	0	overlapStart	0	SMIM43
chr4	122872470	122872799	330	*	X47044	7222	122800183	122872909	72727	-	0	inside	109	TRPC3
chr4	122874255	122874404	150	*	X47045	7222	122800183	122872909	72727	-	1345	upstream	1345	TRPC3
chr4	122874255	122874404	150	*	X47046	7222	122800183	122872909	72727	-	1345	upstream	1345	TRPC3
chr4	126237025	126237095	71	*	X47047	79633	126237567	126414087	176521	+	471	upstream	471	FAT4
chr4	126237816	126237950	135	*	X47048	79633	126237567	126414087	176521	+	0	inside	248	FAT4
chr4	126237816	126237950	135	*	X47049	79633	126237567	126414087	176521	+	0	inside	248	FAT4
chr4	128703134	128703298	165	*	X47056	22824	128703453	128754526	51074	+	154	upstream	154	HSPA4L
chr4	140201312	140201476	165	*	X47059	84709	140187317	140201492	14176	-	0	inside	15	MGARP
chr4	140477605	140477681	77	*	X47062	80854	140427192	140477577	50386	-	27	upstream	27	SETD7
chr4	140477397	140477563	167	*	X47063	80854	140427192	140477577	50386	-	0	inside	13	SETD7
chr4	140478057	140478206	150	*	X47064	80854	140427192	140477577	50386	-	479	upstream	479	SETD7
chr4	140478339	140478416	78	*	X47065	80854	140427192	140477577	50386	-	761	upstream	761	SETD7
chr4	140478267	140478416	150	*	X47066	80854	140427192	140477577	50386	-	689	upstream	689	SETD7
chr4	141419219	141419245	27	*	X47084	152586	141364529	141419531	55003	-	0	inside	285	MGAT4D
chr4	141419096	141419245	150	*	X47085	152586	141364529	141419531	55003	-	0	inside	285	MGAT4D
chr4	141419366	141419500	135	*	X47086	152586	141364529	141419531	55003	-	0	inside	30	MGAT4D
chr4	141419366	141419500	135	*	X47087	152586	141364529	141419531	55003	-	0	inside	30	MGAT4D
chr4	141444264	141444413	150	*	X47088	255520	141445312	141474924	29613	+	898	upstream	898	ELMOD2
chr4	141444429	141444593	165	*	X47089	255520	141445312	141474924	29613	+	718	upstream	718	ELMOD2
chr4	141490488	141490622	135	*	X47091	7350	141481050	141489959	8910	-	528	upstream	528	UCP1
chr4	142557548	142557697	150	*	X47102	3600	142557749	142655140	97392	+	51	upstream	51	IL15
chr4	142557758	142558012	255	*	X47103	3600	142557749	142655140	97392	+	0	inside	8	IL15
chr4	143767277	143767351	75	*	X47107	8821	142949182	143767604	818423	-	0	inside	252	INPP4B
chr4	143767761	143767786	26	*	X47108	8821	142949182	143767604	818423	-	156	upstream	156	INPP4B
chr4	143767487	143767515	29	*	X47109	8821	142949182	143767604	818423	-	0	inside	88	INPP4B
chr4	143767817	143767966	150	*	X47110	8821	142949182	143767604	818423	-	212	upstream	212	INPP4B
chr4	143768132	143768296	165	*	X47111	8821	142949182	143767604	818423	-	527	upstream	527	INPP4B
chr4	143768675	143768686	12	*	X47112	8821	142949182	143767604	818423	-	1070	upstream	1070	INPP4B
chr4	145566606	145566723	118	*	X47113	64399	145567148	145659881	92734	+	424	upstream	424	HHIP
chr4	145567396	145567805	410	*	X47114	64399	145567148	145659881	92734	+	0	inside	247	HHIP
chr4	145567396	145567805	410	*	X47114	646576	145564068	145567171	3104	-	224	upstream	224	HHIP-AS1
chr4	145568931	145569050	120	*	X47115	646576	145564068	145567171	3104	-	1759	upstream	1759	HHIP-AS1
chr4	148401433	148401558	126	*	X47124	1909	148402069	148466106	64038	+	510	upstream	510	EDNRA
chr4	148402213	148402350	138	*	X47125	1909	148402069	148466106	64038	+	0	inside	143	EDNRA
chr4	148653743	148653892	150	*	X47126	79658	148653453	148993927	340475	+	0	inside	289	ARHGAP10
chr4	149364068	149364231	164	*	X47129	4306	148999915	149363672	363758	-	395	upstream	395	NR3C2
chr4	149364057	149364231	175	*	X47130	4306	148999915	149363672	363758	-	384	upstream	384	NR3C2
chr4	149364577	149364741	165	*	X47131	4306	148999915	149363672	363758	-	904	upstream	904	NR3C2
chr4	149364577	149364741	165	*	X47132	4306	148999915	149363672	363758	-	904	upstream	904	NR3C2
chr4	149364757	149364830	74	*	X47133	4306	148999915	149363672	363758	-	1084	upstream	1084	NR3C2
chr4	149364919	149364981	63	*	X47134	4306	148999915	149363672	363758	-	1246	upstream	1246	NR3C2
chr4	149364757	149364981	225	*	X47135	4306	148999915	149363672	363758	-	1084	upstream	1084	NR3C2
chr4	149365042	149365176	135	*	X47136	4306	148999915	149363672	363758	-	1369	upstream	1369	NR3C2
chr4	149365042	149365176	135	*	X47137	4306	148999915	149363672	363758	-	1369	upstream	1369	NR3C2
chr4	149365397	149365606	210	*	X47138	4306	148999915	149363672	363758	-	1724	upstream	1724	NR3C2
chr4	150999598	150999777	180	*	X47141	166614	150999426	151178608	179183	+	0	inside	171	DCLK2
chr4	151500972	151501136	165	*	X47144	10586	151503077	151505845	2769	+	1940	upstream	1940	MAB21L2
chr4	154073130	154073264	135	*	X47149	23321	154074270	154260474	186205	+	1005	upstream	1005	TRIM2
chr4	155413683	155413847	165	*	X47158	54798	155155527	155412930	257404	-	752	upstream	752	DCHS2
chr4	156129330	156129434	105	*	X47162	4887	156129781	156138228	8448	+	346	upstream	346	NPY2R
chr4	156129750	156129989	240	*	X47163	4887	156129781	156138228	8448	+	0	overlapStart	0	NPY2R
chr4	157997007	157997157	151	*	X47172	2743	157997277	158093242	95966	+	119	upstream	119	GLRB
chr4	157997007	157997261	255	*	X47173	2743	157997277	158093242	95966	+	15	upstream	15	GLRB
chr4	164264042	164264161	120	*	X47181	4889	164265091	164273086	7996	+	929	upstream	929	NPY5R
chr4	164264486	164264680	195	*	X47182	4889	164265091	164273086	7996	+	410	upstream	410	NPY5R
chr4	164264906	164265074	169	*	X47183	4889	164265091	164273086	7996	+	16	upstream	16	NPY5R
chr4	165304734	165304898	165	*	X47184	55016	164445450	165304407	858958	-	326	upstream	326	MARCHF1
chr4	165305079	165305168	90	*	X47185	55016	164445450	165304407	858958	-	671	upstream	671	MARCHF1
chr4	165305182	165305241	60	*	X47186	55016	164445450	165304407	858958	-	774	upstream	774	MARCHF1
chr4	166299955	166300104	150	*	X47187	1363	166300097	166419482	119386	+	0	overlapStart	0	CPE
chr4	166794399	166794487	89	*	X47188	7092	166794410	167025609	231200	+	0	overlapStart	0	TLL1
chr4	168155387	168155491	105	*	X47193	50859	167654536	168155741	501206	-	0	inside	249	SPOCK3
chr4	168155642	168155851	210	*	X47194	50859	167654536	168155741	501206	-	0	overlapStart	0	SPOCK3
chr4	170946849	170947351	503	*	X47199	9848	170907748	170947429	39682	-	0	inside	77	MFAP3L
chr4	172734015	172734172	158	*	X47200	442117	172734575	173961558	1226984	+	402	upstream	402	GALNTL6
chr4	172734223	172734224	2	*	X47201	442117	172734575	173961558	1226984	+	350	upstream	350	GALNTL6
chr4	172734330	172734432	103	*	X47202	442117	172734575	173961558	1226984	+	142	upstream	142	GALNTL6
chr4	174449600	174449749	150	*	X47212	79804	174451609	174506879	55271	+	1859	upstream	1859	HAND2-AS1
chr4	174449765	174449884	120	*	X47213	79804	174451609	174506879	55271	+	1724	upstream	1724	HAND2-AS1
chr4	174450080	174450199	120	*	X47214	79804	174451609	174506879	55271	+	1409	upstream	1409	HAND2-AS1
chr4	175443943	175444022	80	*	X47222	3248	175411328	175444049	32722	-	0	inside	26	HPGD
chr4	176923360	176923749	390	*	X47226	2823	176554088	176923842	369755	-	0	inside	92	GPM6A
chr4	183063889	183064038	150	*	X47228	55714	183065140	183724177	659038	+	1101	upstream	1101	TENM3
chr4	184824412	184824516	105	*	X47235	56977	184826509	184938875	112367	+	1992	upstream	1992	STOX2
chr4	184826257	184826421	165	*	X47236	56977	184826509	184938875	112367	+	87	upstream	87	STOX2
chr4	185748726	185748781	56	*	X47238	2180	185676749	185747215	70467	-	1510	upstream	1510	ACSL1
chr4	185748726	185748935	210	*	X47239	2180	185676749	185747215	70467	-	1510	upstream	1510	ACSL1
chr4	185938080	185938300	221	*	X47241	391723	185939995	185941958	1964	+	1694	upstream	1694	HELT
chr4	185938359	185938379	21	*	X47242	391723	185939995	185941958	1964	+	1615	upstream	1615	HELT
chr4	185938401	185938520	120	*	X47243	391723	185939995	185941958	1964	+	1474	upstream	1474	HELT
chr4	185938866	185939105	240	*	X47244	391723	185939995	185941958	1964	+	889	upstream	889	HELT
chr4	185939553	185939852	300	*	X47245	391723	185939995	185941958	1964	+	142	upstream	142	HELT
chr4	187065160	187065294	135	*	X47262	25854	187065215	187093817	28603	+	0	overlapStart	0	FAM149A
chr4	187649142	187649261	120	*	X47266	2195	187508937	187647850	138914	-	1291	upstream	1291	FAT1
chr5	473925	473947	23	*	X47277	25845	470625	473080	2456	-	844	upstream	844	PP7080
chr5	473707	473947	241	*	X47278	25845	470625	473080	2456	-	626	upstream	626	PP7080
chr5	524274	524387	114	*	X47297	6550	473334	524549	51216	-	0	inside	161	SLC9A3
chr5	524994	525353	360	*	X47298	6550	473334	524549	51216	-	444	upstream	444	SLC9A3
chr5	525399	525758	360	*	X47299	6550	473334	524549	51216	-	849	upstream	849	SLC9A3
chr5	526269	526403	135	*	X47300	6550	473334	524549	51216	-	1719	upstream	1719	SLC9A3
chr5	526494	526628	135	*	X47301	6550	473334	524549	51216	-	1944	upstream	1944	SLC9A3
chr5	611253	611548	296	*	X47309	55722	612405	653666	41262	+	856	upstream	856	CEP72
chr5	1008528	1008662	135	*	X47321	85409	1009077	1038927	29851	+	414	upstream	414	NKD2
chr5	1445274	1445314	41	*	X47341	6531	1392905	1445543	52639	-	0	inside	228	SLC6A3
chr5	1445274	1445408	135	*	X47342	6531	1392905	1445543	52639	-	0	inside	134	SLC6A3
chr5	1445484	1445597	114	*	X47343	6531	1392905	1445543	52639	-	0	overlapStart	0	SLC6A3
chr5	1445650	1445708	59	*	X47344	6531	1392905	1445543	52639	-	106	upstream	106	SLC6A3
chr5	1445874	1446083	210	*	X47345	6531	1392905	1445543	52639	-	330	upstream	330	SLC6A3
chr5	1446354	1446633	280	*	X47346	6531	1392905	1445543	52639	-	810	upstream	810	SLC6A3
chr5	1446354	1446743	390	*	X47347	6531	1392905	1445543	52639	-	810	upstream	810	SLC6A3
chr5	1887534	1887893	360	*	X47383	50805	1877541	1887293	9753	-	240	upstream	240	IRX4
chr5	1888164	1888223	60	*	X47384	50805	1877541	1887293	9753	-	870	upstream	870	IRX4
chr5	2753580	2753708	129	*	X47396	153572	2746279	2751769	5491	-	1810	upstream	1810	IRX2
chr5	2753409	2753483	75	*	X47397	153572	2746279	2751769	5491	-	1639	upstream	1639	IRX2
chr5	2753409	2753708	300	*	X47398	153572	2746279	2751769	5491	-	1639	upstream	1639	IRX2
chr5	10442511	10442512	2	*	X47429	100505845	10440847	10441963	1117	-	547	upstream	547	ROPN1L-AS1
chr5	10443893	10444087	195	*	X47430	100505845	10440847	10441963	1117	-	1929	upstream	1929	ROPN1L-AS1
chr5	10563262	10563405	144	*	X47431	651746	10564435	10657928	93494	+	1029	upstream	1029	ANKRD33B
chr5	10563262	10563456	195	*	X47432	651746	10564435	10657928	93494	+	978	upstream	978	ANKRD33B
chr5	10563577	10564146	570	*	X47433	651746	10564435	10657928	93494	+	288	upstream	288	ANKRD33B
chr5	10564237	10564399	163	*	X47434	651746	10564435	10657928	93494	+	35	upstream	35	ANKRD33B
chr5	10564593	10564686	94	*	X47435	651746	10564435	10657928	93494	+	0	inside	157	ANKRD33B
chr5	11903631	11903813	183	*	X47452	1501	10971952	11904110	932159	-	0	inside	296	CTNND2
chr5	11905132	11905325	194	*	X47453	1501	10971952	11904110	932159	-	1021	upstream	1021	CTNND2
chr5	11905101	11905325	225	*	X47454	1501	10971952	11904110	932159	-	990	upstream	990	CTNND2
chr5	11905566	11905566	1	*	X47455	1501	10971952	11904110	932159	-	1455	upstream	1455	CTNND2
chr5	14581619	14581668	50	*	X47456	54491	14581891	14616287	34397	+	222	upstream	222	OTULINL
chr5	16180387	16180551	165	*	X47460	441061	16067474	16179897	112424	-	489	upstream	489	MARCHF11
chr5	16180387	16180551	165	*	X47461	441061	16067474	16179897	112424	-	489	upstream	489	MARCHF11
chr5	16617458	16617607	150	*	X47466	54463	16473147	16617167	144021	-	290	upstream	290	RETREG1
chr5	16617758	16617937	180	*	X47467	54463	16473147	16617167	144021	-	590	upstream	590	RETREG1
chr5	16937459	16937593	135	*	X47469	4651	16662016	16936385	274370	-	1073	upstream	1073	MYO10
chr5	16937459	16937593	135	*	X47470	4651	16662016	16936385	274370	-	1073	upstream	1073	MYO10
chr5	32445334	32445393	60	*	X47477	51663	32354456	32444844	90389	-	489	upstream	489	ZFR
chr5	32710102	32710214	113	*	X47479	4883	32710743	32791830	81088	+	528	upstream	528	NPR3
chr5	33893817	33893893	77	*	X47482	81792	33527287	33892124	364838	-	1692	upstream	1692	ADAMTS12
chr5	37839446	37839625	180	*	X47501	100861519	37840540	37875900	35361	+	914	upstream	914	GDNF-AS1
chr5	37839446	37839625	180	*	X47501	2668	37812779	37839782	27004	-	0	inside	156	GDNF
chr5	37839761	37839771	11	*	X47502	100861519	37840540	37875900	35361	+	768	upstream	768	GDNF-AS1
chr5	37839761	37839771	11	*	X47502	2668	37812779	37839782	27004	-	0	inside	10	GDNF
chr5	38257754	38257792	39	*	X47503	133584	38258511	38465582	207072	+	718	upstream	718	EGFLAM
chr5	38845816	38846280	465	*	X47505	9180	38845960	38935743	89784	+	0	overlapStart	0	OSMR
chr5	41510306	41510440	135	*	X47515	345557	41307048	41510730	203683	-	0	inside	289	PLCXD3
chr5	41510306	41510440	135	*	X47516	345557	41307048	41510730	203683	-	0	inside	289	PLCXD3
chr5	41510651	41510801	151	*	X47517	345557	41307048	41510730	203683	-	0	overlapStart	0	PLCXD3
chr5	41510651	41510920	270	*	X47518	345557	41307048	41510730	203683	-	0	overlapStart	0	PLCXD3
chr5	43042182	43042331	150	*	X47530	389289	43039182	43040447	1266	-	1734	upstream	1734	ANXA2R
chr5	43192005	43192060	56	*	X47535	167359	43192170	43280952	88783	+	109	upstream	109	NIM1K
chr5	43192005	43192274	270	*	X47536	167359	43192170	43280952	88783	+	0	overlapStart	0	NIM1K
chr5	43192440	43192589	150	*	X47538	167359	43192170	43280952	88783	+	0	inside	269	NIM1K
chr5	44389845	44389979	135	*	X47541	2255	44305097	44388784	83688	-	1060	upstream	1060	FGF10
chr5	44390505	44390624	120	*	X47542	2255	44305097	44388784	83688	-	1720	upstream	1720	FGF10
chr5	50678412	50678531	120	*	X47549	3670	50678958	50690563	11606	+	426	upstream	426	ISL1
chr5	52284439	52284573	135	*	X47557	3673	52285156	52390609	105454	+	582	upstream	582	ITGA2
chr5	52284799	52284948	150	*	X47558	3673	52285156	52390609	105454	+	207	upstream	207	ITGA2
chr5	54468843	54469037	195	*	X47568	100313923	54468090	54468181	92	-	661	upstream	661	MIR449C
chr5	54468843	54469037	195	*	X47568	166979	54408799	54469005	60207	-	0	overlapStart	0	CDC20B
chr5	54469863	54469967	105	*	X47569	100313923	54468090	54468181	92	-	1681	upstream	1681	MIR449C
